Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
MH286964.1			PARTIAL		Ethiopia: West Wollega	Africa								Zea mays		4577	true				2016-07-28	MV260			989				1		2018-12-26T00:00:00Z	GenBank		Leibniz Institute DSMZ - Greman Collection of Microorganisms and Cell Cultures, Plant Virology	Germany	Guadie,D.,Knierim,D.,Winter,S.,Tesfaye,K.,Abraham,A.	2018-12-26T00:00:00Z								Maize streak virus		10821
MH286963.1			PARTIAL		Ethiopia: South Omo	Africa								Zea mays		4577	true				2016-07-25	MV187			989				1		2018-12-26T00:00:00Z	GenBank		Leibniz Institute DSMZ - Greman Collection of Microorganisms and Cell Cultures, Plant Virology	Germany	Guadie,D.,Knierim,D.,Winter,S.,Tesfaye,K.,Abraham,A.	2018-12-26T00:00:00Z								Maize streak virus		10821
MH286962.1			PARTIAL		Ethiopia: Gamo Gofa	Africa								Zea mays		4577	true				2016-07-24	MV166			989				1		2018-12-26T00:00:00Z	GenBank		Leibniz Institute DSMZ - Greman Collection of Microorganisms and Cell Cultures, Plant Virology	Germany	Guadie,D.,Knierim,D.,Winter,S.,Tesfaye,K.,Abraham,A.	2018-12-26T00:00:00Z								Maize streak virus		10821
MH286961.1			PARTIAL		Ethiopia: Asosa	Africa								Zea mays		4577	true				2015-08-21	Et142			989				1		2018-12-26T00:00:00Z	GenBank		Leibniz Institute DSMZ - Greman Collection of Microorganisms and Cell Cultures, Plant Virology	Germany	Guadie,D.,Knierim,D.,Winter,S.,Tesfaye,K.,Abraham,A.	2018-12-26T00:00:00Z								Maize streak virus		10821
MH286960.1			PARTIAL		Ethiopia: Fogera	Africa								Zea mays		4577	true				2017-03-03	M93			989				1		2018-12-26T00:00:00Z	GenBank		Leibniz Institute DSMZ - Greman Collection of Microorganisms and Cell Cultures, Plant Virology	Germany	Guadie,D.,Knierim,D.,Winter,S.,Tesfaye,K.,Abraham,A.	2018-12-26T00:00:00Z								Maize streak virus		10821
MH286959.1			PARTIAL		Ethiopia: Shire	Africa								Zea mays		4577	true				2017-03-02	M72			989				1		2018-12-26T00:00:00Z	GenBank		Leibniz Institute DSMZ - Greman Collection of Microorganisms and Cell Cultures, Plant Virology	Germany	Guadie,D.,Knierim,D.,Winter,S.,Tesfaye,K.,Abraham,A.	2018-12-26T00:00:00Z								Maize streak virus		10821
MH286126.1			COMPLETE		China	Asia								Saccharum barberi		152679	true				2015-10	SCStV-WZ-f			2747				4		2019-02-05T00:00:00Z	GenBank		Guangxi University, College of Life Science and Technology	China	Lin,Y.,Ali,N.,Zhou,L.,Zhang,L.,Shen,Y.,Wen,R.,Chen,B.	2019-02-05T00:00:00Z								Sugarcane striate virus		1868659
MH286125.1			COMPLETE		China	Asia								Saccharum		4546	true				2015-10	SCStV-WZ-e			2746				4		2019-02-05T00:00:00Z	GenBank		Guangxi University, College of Life Science and Technology	China	Lin,Y.,Ali,N.,Zhou,L.,Zhang,L.,Shen,Y.,Wen,R.,Chen,B.	2019-02-05T00:00:00Z								Sugarcane striate virus		1868659
MH286124.1			COMPLETE		China	Asia								Saccharum officinarum		4547	true				2015-10	SCStV-WZ-d			2746				4		2019-02-05T00:00:00Z	GenBank		Guangxi University, College of Life Science and Technology	China	Lin,Y.,Ali,N.,Zhou,L.,Zhang,L.,Shen,Y.,Wen,R.,Chen,B.	2019-02-05T00:00:00Z								Sugarcane striate virus		1868659
MH286123.1			COMPLETE		China	Asia								Saccharum sinense		154766	true				2016-06	SCStV-NN-j			2747				4		2019-02-05T00:00:00Z	GenBank		Guangxi University, College of Life Science and Technology	China	Lin,Y.,Ali,N.,Zhou,L.,Zhang,L.,Shen,Y.,Wen,R.,Chen,B.	2019-02-05T00:00:00Z								Sugarcane striate virus		1868659
MH286122.1			COMPLETE		China	Asia								Saccharum sinense		154766	true				2015-11	SCStV-HZ-h			2747				4		2019-02-05T00:00:00Z	GenBank		Guangxi University, College of Life Science and Technology	China	Lin,Y.,Ali,N.,Zhou,L.,Zhang,L.,Shen,Y.,Wen,R.,Chen,B.	2019-02-05T00:00:00Z								Sugarcane striate virus		1868659
MH286121.1			COMPLETE		China	Asia								Saccharum		4546	true				2015-12	SCStV-NN-i			2747				4		2019-02-05T00:00:00Z	GenBank		Guangxi University, College of Life Science and Technology	China	Lin,Y.,Ali,N.,Zhou,L.,Zhang,L.,Shen,Y.,Wen,R.,Chen,B.	2019-02-05T00:00:00Z								Sugarcane striate virus		1868659
MH286120.1			COMPLETE		China	Asia								Saccharum officinarum		4547	true				2015-12	SCStV-GL-c			2746				4		2019-02-05T00:00:00Z	GenBank		Guangxi University, College of Life Science and Technology	China	Lin,Y.,Ali,N.,Zhou,L.,Zhang,L.,Shen,Y.,Wen,R.,Chen,B.	2019-02-05T00:00:00Z								Sugarcane striate virus		1868659
MH286119.1			COMPLETE		China	Asia								Saccharum officinarum		4547	true				2015-12	SCStV-GL-b			2747				4		2019-02-05T00:00:00Z	GenBank		Guangxi University, College of Life Science and Technology	China	Lin,Y.,Ali,N.,Zhou,L.,Zhang,L.,Shen,Y.,Wen,R.,Chen,B.	2019-02-05T00:00:00Z								Sugarcane striate virus		1868659
MH286118.1			COMPLETE		China	Asia								Saccharum officinarum		4547	true				2015-12	SCStV-GL-a			2747				4		2019-02-05T00:00:00Z	GenBank		Guangxi University, College of Life Science and Technology	China	Lin,Y.,Ali,N.,Zhou,L.,Zhang,L.,Shen,Y.,Wen,R.,Chen,B.	2019-02-05T00:00:00Z								Sugarcane striate virus		1868659
MH286117.1			COMPLETE		China	Asia								Saccharum sinense		154766	true				2016-06	SCStV-LZ-g			2746				4		2019-02-05T00:00:00Z	GenBank		Guangxi University, College of Life Science and Technology	China	Lin,Y.,Ali,N.,Zhou,L.,Zhang,L.,Shen,Y.,Wen,R.,Chen,B.	2019-02-05T00:00:00Z								Sugarcane striate virus		1868659
MH205606.1			COMPLETE		Kenya	Africa								Zea mays		4577	true				2012-07	KARLO			2687				3		2018-06-05T00:00:00Z	GenBank		University of Nebraska-Lincoln, Plant Pahtology, Nebraska Center for Virology	USA	Wamaitha,M.J.,Nigam,D.,Maina,S.,Stomeo,F.,Wangai,A.,Njuguna,J.N.,Holton,T.A.,Wanjala,B.W.,Wamalwa,M.,Lucas,T.,Djikeng,A.,Garcia-Ruiz,H.	2018-06-05T00:00:00Z								Maize streak virus - A[Ama]		268316
MH178369.1			PARTIAL		Brazil	South America								Ipomoea batatas		4120	true				2013	Pelotas			435				2		2018-08-26T00:00:00Z	GenBank		Universidade Federal de Pelotas, Fitossanidade		Maich,S.L.P.	2018-08-26T00:00:00Z								Sweet potato symptomless virus 1		603333
MG913384.1			COMPLETE		India	Asia								Cicer arietinum		3827	true				2017-03	Delhi/2583			2582				4		2018-06-18T00:00:00Z	GenBank		Indian Agricultural Research Institute, Division of Plant Pathology	India	Shreenath,Y.S.,Skalzang,Y.,Saritha,R.K.,Rao,G.P.	2018-06-18T00:00:00Z								Chickpea chlorotic dwarf virus		463360
MG680260.1			COMPLETE		Brazil	South America								Ipomoea batatas		4120	true					LVVF-SPSM1-1			2602				4		2018-06-05T00:00:00Z	GenBank		Universidade de Brasilia, Phytopathology		Souza,C.A.,Rossato,M.,Melo,F.L.,Boiteux,L.S.,Pereira-Carvalho,R.C.	2018-06-05T00:00:00Z								Sweet potato symptomless virus 1		603333
MG603672.1			COMPLETE		China	Asia								Ipomoea batatas		4120	true				2016-06-17	SS-298			2599				5		2018-06-05T00:00:00Z	GenBank		Henan Academy of Agricultural Sciences, Institute of Plant Protection	China	Qiao,Q.,Zhang,Z.C.,Zhao,X.L.,Qin,Y.H.,Zhang,D.S.,Wang,S.,Tian,Y.T.,Wang,Y.J.	2018-06-05T00:00:00Z								Sweet potato symptomless virus 1		603333
MG603671.1			COMPLETE		China	Asia								Ipomoea batatas		4120	true				2017-05-22	Jiangsu-17-2			2599				5		2018-06-05T00:00:00Z	GenBank		Henan Academy of Agricultural Sciences, Institute of Plant Protection	China	Qiao,Q.,Zhang,Z.C.,Zhao,X.L.,Wang,Y.J.,Qin,Y.H.,Zhang,D.S.,Wang,S.,Tian,Y.T.	2018-06-05T00:00:00Z								Sweet potato symptomless virus 1		603333
MG603670.1			COMPLETE		China	Asia								Ipomoea batatas		4120	true				2017-05-20	Henan-17-17			2599				5		2018-06-05T00:00:00Z	GenBank		Henan Academy of Agricultural Sciences, Institute of Plant Protection	China	Qiao,Q.,Zhang,Z.C.,Zhao,X.L.,Wang,Y.J.,Qin,Y.H.,Zhang,D.S.,Wang,S.,Tian,Y.T.	2018-06-05T00:00:00Z								Sweet potato symptomless virus 1		603333
MG603669.1			COMPLETE		China	Asia								Ipomoea batatas		4120	true				2017-05-19	Hebei-17-15			2599				5		2018-06-05T00:00:00Z	GenBank		Henan Academy of Agricultural Sciences, Institute of Plant Protection	China	Qiao,Q.,Zhang,Z.C.,Zhao,X.L.,Wang,Y.J.,Qin,Y.H.,Zhang,D.S.,Wang,S.,Tian,Y.T.	2018-06-05T00:00:00Z								Sweet potato symptomless virus 1		603333
MG603668.1			COMPLETE		China	Asia								Ipomoea batatas		4120	true				2017-05-19	Hebei-17-9			2599				5		2018-06-05T00:00:00Z	GenBank		Henan Academy of Agricultural Sciences, Institute of Plant Protection	China	Qiao,Q.,Zhang,Z.C.,Zhao,X.L.,Wang,Y.J.,Qin,Y.H.,Zhang,D.S.,Wang,S.,Tian,Y.T.	2018-06-05T00:00:00Z								Sweet potato symptomless virus 1		603333
MG132054.1			PARTIAL		Tunisia	Africa								Solanum lycopersicum		4081	true				2016	3.2-2016			388				1		2019-11-23T00:00:00Z	GenBank		INRAT, Laboratoire Biotechnologie Appliquee a L Agriculture	Tunisia	Zaagueri,T.,Vaira,A.M.,Moussaoui,N.,Accotto,G.P.,Mnari-Hattab,M.	2019-11-23T00:00:00Z								Chickpea chlorotic dwarf virus		463360
MG132053.1			PARTIAL		Tunisia	Africa								Solanum lycopersicum		4081	true				2016	T7.2-016			876				3		2019-11-23T00:00:00Z	GenBank		INRAT, Laboratoire Biotechnologie Appliquee a L Agriculture	Tunisia	Zaagueri,T.,Vaira,A.M.,Moussaoui,N.,Accotto,G.P.,Mnari-Hattab,M.	2019-11-23T00:00:00Z								Chickpea chlorotic dwarf virus		463360
MF415878.1			PARTIAL		Kenya	Africa								Zea mays		4577	true				2014-08-06	T1F1S1	plant leaf		3209				3		2018-06-13T00:00:00Z	GenBank		University of Cambridge, Plant Sciences	United Kingdom	Adams,I.P.,Braidwood,L.A.,Stomeo,F.,Phiri,N.,Uwumukiza,B.,Feyissa,B.,Mahuku,G.,Wangi,A.,Smith,J.,Mumford,R.,Boonham,N.	2018-06-13T00:00:00Z								Maize streak virus		10821
MF178119.1			COMPLETE		Pakistan	Asia								Spinacia oleracea		3562	true				2013	I43	plant leaf		2581				5		2019-05-28T00:00:00Z	GenBank		NIBGE, Agricultural Biotechnology Division	Pakistan	Hamza,M.,Mansoor,S.,Amin,I.	2019-05-28T00:00:00Z								Chickpea chlorotic dwarf virus		463360
MF167307.1			COMPLETE		Brazil	South America								Zea mays		4577	true				2016	MSMV_BR_J455_Pla_2016			2746				4		2017-09-15T00:00:00Z	GenBank		Arizona State University, The Biodesign Center of Fundamental and Applied Microbiomics	USA	Fontenele,R.S.,Alves-Freitas,D.M.T.,Silva,P.I.T.,Foresti,J.,Silva,P.R.,Godinho,M.T.,Varsani,A.,Ribeiro,S.G.,Tanno,P.I.,Freitas,D.M.T.A.	2017-09-15T00:00:00Z								Maize striate mosaic virus		2025388
MF167306.1			COMPLETE		Brazil	South America								Zea mays		4577	true				2016	MSMV_BR_989_Pla_2016			2746				4		2017-09-15T00:00:00Z	GenBank		Arizona State University, The Biodesign Center of Fundamental and Applied Microbiomics	USA	Fontenele,R.S.,Alves-Freitas,D.M.T.,Silva,P.I.T.,Foresti,J.,Silva,P.R.,Godinho,M.T.,Varsani,A.,Ribeiro,S.G.,Tanno,P.I.,Freitas,D.M.T.A.	2017-09-15T00:00:00Z								Maize striate mosaic virus		2025388
MF167305.1			COMPLETE		Brazil	South America								Zea mays		4577	true				2016	MSMV_BR_988_Pla_2016			2746				4		2017-09-15T00:00:00Z	GenBank		Arizona State University, The Biodesign Center of Fundamental and Applied Microbiomics	USA	Fontenele,R.S.,Alves-Freitas,D.M.T.,Silva,P.I.T.,Foresti,J.,Silva,P.R.,Godinho,M.T.,Varsani,A.,Ribeiro,S.G.,Tanno,P.I.,Freitas,D.M.T.A.	2017-09-15T00:00:00Z								Maize striate mosaic virus		2025388
MF167304.1			COMPLETE		Brazil	South America								Zea mays		4577	true				2016	MSMV_BR_987_Pla_2016			2746				4		2017-09-15T00:00:00Z	GenBank		Arizona State University, The Biodesign Center of Fundamental and Applied Microbiomics	USA	Fontenele,R.S.,Alves-Freitas,D.M.T.,Silva,P.I.T.,Foresti,J.,Silva,P.R.,Godinho,M.T.,Varsani,A.,Ribeiro,S.G.,Tanno,P.I.,Freitas,D.M.T.A.	2017-09-15T00:00:00Z								Maize striate mosaic virus		2025388
MF167303.1			COMPLETE		Brazil	South America								Zea mays		4577	true				2016	MSMV_BR_985_Pla_2016			2746				4		2017-09-15T00:00:00Z	GenBank		Arizona State University, The Biodesign Center of Fundamental and Applied Microbiomics	USA	Fontenele,R.S.,Alves-Freitas,D.M.T.,Silva,P.I.T.,Foresti,J.,Silva,P.R.,Godinho,M.T.,Varsani,A.,Ribeiro,S.G.,Tanno,P.I.,Freitas,D.M.T.A.	2017-09-15T00:00:00Z								Maize striate mosaic virus		2025388
MF167302.1			COMPLETE		Brazil	South America								Zea mays		4577	true				2016	MSMV_BR_984_Pla_2016			2746				4		2017-09-15T00:00:00Z	GenBank		Arizona State University, The Biodesign Center of Fundamental and Applied Microbiomics	USA	Fontenele,R.S.,Alves-Freitas,D.M.T.,Silva,P.I.T.,Foresti,J.,Silva,P.R.,Godinho,M.T.,Varsani,A.,Ribeiro,S.G.,Tanno,P.I.,Freitas,D.M.T.A.	2017-09-15T00:00:00Z								Maize striate mosaic virus		2025388
MF167301.1			COMPLETE		Brazil	South America								Zea mays		4577	true				2016	MSMV_BR_982_Pla_2016			2746				4		2017-09-15T00:00:00Z	GenBank		Arizona State University, The Biodesign Center of Fundamental and Applied Microbiomics	USA	Fontenele,R.S.,Alves-Freitas,D.M.T.,Silva,P.I.T.,Foresti,J.,Silva,P.R.,Godinho,M.T.,Varsani,A.,Ribeiro,S.G.,Tanno,P.I.,Freitas,D.M.T.A.	2017-09-15T00:00:00Z								Maize striate mosaic virus		2025388
MF167300.1			COMPLETE		Brazil	South America								Zea mays		4577	true				2016	MSMV_BR_981_Pla_2016			2746				4		2017-09-15T00:00:00Z	GenBank		Arizona State University, The Biodesign Center of Fundamental and Applied Microbiomics	USA	Fontenele,R.S.,Alves-Freitas,D.M.T.,Silva,P.I.T.,Foresti,J.,Silva,P.R.,Godinho,M.T.,Varsani,A.,Ribeiro,S.G.,Tanno,P.I.,Freitas,D.M.T.A.	2017-09-15T00:00:00Z								Maize striate mosaic virus		2025388
MF167299.1			COMPLETE		Brazil	South America								Zea mays		4577	true				2016	MSMV_BR_976_Pla_2016			2746				4		2017-09-15T00:00:00Z	GenBank		Arizona State University, The Biodesign Center of Fundamental and Applied Microbiomics	USA	Fontenele,R.S.,Alves-Freitas,D.M.T.,Silva,P.I.T.,Foresti,J.,Silva,P.R.,Godinho,M.T.,Varsani,A.,Ribeiro,S.G.,Tanno,P.I.,Freitas,D.M.T.A.	2017-09-15T00:00:00Z								Maize striate mosaic virus		2025388
MF167298.1			COMPLETE		Brazil	South America								Zea mays		4577	true				2016	MSMV_BR_975_Pla_2016			2746				4		2017-09-15T00:00:00Z	GenBank		Arizona State University, The Biodesign Center of Fundamental and Applied Microbiomics	USA	Fontenele,R.S.,Alves-Freitas,D.M.T.,Silva,P.I.T.,Foresti,J.,Silva,P.R.,Godinho,M.T.,Varsani,A.,Ribeiro,S.G.,Tanno,P.I.,Freitas,D.M.T.A.	2017-09-15T00:00:00Z								Maize striate mosaic virus		2025388
MF167297.1			COMPLETE		Brazil	South America								Zea mays		4577	true				2016	MSMV_BR_974_Pla_2016			2746				4		2017-09-15T00:00:00Z	GenBank		Arizona State University, The Biodesign Center of Fundamental and Applied Microbiomics	USA	Fontenele,R.S.,Alves-Freitas,D.M.T.,Silva,P.I.T.,Foresti,J.,Silva,P.R.,Godinho,M.T.,Varsani,A.,Ribeiro,S.G.,Tanno,P.I.,Freitas,D.M.T.A.	2017-09-15T00:00:00Z								Maize striate mosaic virus		2025388
MF148248.1			COMPLETE		South Korea	Asia								Ipomoea batatas		4120	true				2014-05	Korea			2599				5		2018-04-29T00:00:00Z	GenBank		Sungkyunkwan University, Department of Genetic Engineering	Korea	Byun,H.-S.,Kil,E.-J.,Seo,H.,Choi,H.-S.,Yang,J.-W.,Lee,S.	2018-04-29T00:00:00Z								Sweet potato symptomless virus 1		603333
M82918.1			COMPLETE														true								2758				3		1993-08-03T00:00:00Z	GenBank		University of Cape Town, Department of Microbiology	South Africa	Hughes,F.L.	2004-03-26T00:00:00Z								Sugarcane streak virus - [Natal]		268781
M81103.1			PARTIAL														true								2580				4		1993-08-03T00:00:00Z	GenBank				Morris,B.A.,Richardson,K.A.,Haley,A.,Zhan,X.,Thomas,J.E.	1994-08-17T00:00:00Z								Tobacco yellow dwarf virus		10830
M26262.1			PARTIAL																						81						1993-08-02T00:00:00Z	GenBank				Donson,J.,Morris-Krsinich,B.A.,Mullineaux,P.M.,Boulton,M.I.,Davies,J.W.	1989-12-15T00:00:00Z								Maize streak virus		10821
M23022.1			COMPLETE														true								2701				4		1993-08-02T00:00:00Z	GenBank				Donson,J.,Accotto,G.P.,Boulton,M.I.,Mullineaux,P.M.,Davies,J.W.	1992-03-23T00:00:00Z								Digitaria streak virus		10837
M20021.1			COMPLETE														true								2750				3		1993-08-02T00:00:00Z	GenBank				Andersen,M.T.,Richardson,K.A.,Harbison,S.A.,Morris,B.A.	1995-05-22T00:00:00Z								Chloris striate mosaic virus		10820
LY408835.1			PARTIAL																						117						2017-10-14T00:00:00Z	GenBank				Owens Merlo,P.A.,Hampton,R. Jr.,Larsen,C.,Woosley,A.	2017-10-14T00:00:00Z								Maize streak virus		10821
LX147065.1			PARTIAL																						117						2017-07-29T00:00:00Z	GenBank				Woosley,A.,Larsen,C.,Merlo,P.A.O.,Hampton,R. Jr.	2017-07-29T00:00:00Z								Maize streak virus		10821
LQ707836.1			PARTIAL																						1083						2018-05-08T00:00:00Z	GenBank				SOROKIN,A.,MALCUIT,I.,JAKUBIEC,A.,CAYLA,T.	2018-05-09T00:00:00Z								Maize streak virus		10821
LQ707833.1			PARTIAL																						255						2018-05-08T00:00:00Z	GenBank				SOROKIN,A.,MALCUIT,I.,JAKUBIEC,A.,CAYLA,T.	2018-05-09T00:00:00Z								Maize streak virus		10821
LN865163.1			COMPLETE		Pakistan:NIAB,Faisalabad	Asia								Lens culinaris		3864	true				2012-04-12	LE-13	plant leaf		2583				4		2017-06-25T00:00:00Z	GenBank		Molecular viroloy, NIBGE, Biotechnology, NIBGE, Faisalabad, 38000	Pakistan	Mumtaz,H.,Serfrez,S.,Amin,I.,Mansoor,S.,Briddon,R.W.,Sheikh,H.	2017-06-25T00:00:00Z								Chickpea chlorotic dwarf virus		463360
LN865162.1			COMPLETE		Pakistan:NIAB,Faisalabad	Asia								Lens culinaris		3864	true				2012-04-12	LE-11	plant leaf		2585				4		2017-06-25T00:00:00Z	GenBank		Molecular viroloy, NIBGE, Biotechnology, NIBGE, Faisalabad, 38000	Pakistan	Mumtaz,H.,Serfrez,S.,Amin,I.,Mansoor,S.,Briddon,R.W.,Sheikh,H.	2017-06-25T00:00:00Z								Chickpea chlorotic dwarf virus		463360
LN865161.1			COMPLETE		Pakistan:NIAB,Faisalabad	Asia								Lens culinaris		3864	true				2012-04-12	LE-9	plant leaf		2585				4		2017-06-25T00:00:00Z	GenBank		Molecular viroloy, NIBGE, Biotechnology, NIBGE, Faisalabad, 38000	Pakistan	Mumtaz,H.,Serfrez,S.,Amin,I.,Mansoor,S.,Briddon,R.W.,Sheikh,H.	2017-06-25T00:00:00Z								Chickpea chlorotic dwarf virus		463360
LN865160.1			COMPLETE		Pakistan:NIAB,Faisalabad	Asia								Lens culinaris		3864	true				2012-04-12	LE-6	plant leaf		2474				4		2017-06-25T00:00:00Z	GenBank		Molecular viroloy, NIBGE, Biotechnology, NIBGE, Faisalabad, 38000	Pakistan	Mumtaz,H.,Serfrez,S.,Amin,I.,Mansoor,S.,Briddon,R.W.,Sheikh,H.	2017-06-25T00:00:00Z								Chickpea chlorotic dwarf virus		463360
LN865159.1			COMPLETE		Pakistan:NIAB,Faisalabad	Asia								Lens culinaris		3864	true				2012-04-12	LE-2A	plant leaf		2584				4		2017-06-25T00:00:00Z	GenBank		Molecular viroloy, NIBGE, Biotechnology, NIBGE, Faisalabad, 38000	Pakistan	Mumtaz,H.,Serfrez,S.,Amin,I.,Mansoor,S.,Briddon,R.W.,Sheikh,H.	2017-06-25T00:00:00Z								Chickpea chlorotic dwarf virus		463360
LN865158.1			COMPLETE		Pakistan:NIAB,Faisalabad	Asia								Lens culinaris		3864	true				2012-04-12	LE-1A	plant leaf		2584				4		2017-06-25T00:00:00Z	GenBank		Molecular viroloy, NIBGE, Biotechnology, NIBGE, Faisalabad, 38000	Pakistan	Mumtaz,H.,Serfrez,S.,Amin,I.,Mansoor,S.,Briddon,R.W.,Sheikh,H.	2017-06-25T00:00:00Z								Chickpea chlorotic dwarf virus		463360
LN864703.1			COMPLETE		Pakistan:NIAB,Faisalabad	Asia								Lens culinaris		3864	true				2013-05-08	LE-49	plant leaf		2583				4		2017-06-25T00:00:00Z	GenBank		Molecular viroloy, NIBGE, Biotechnology, NIBGE, Faisalabad, 38000	Pakistan	Mumtaz,H.,Mansoor,S.,Briddon,R.W.,Sheikh,H.	2017-06-25T00:00:00Z								Chickpea chlorotic dwarf virus		463360
LN864702.1			COMPLETE		Pakistan:NIAB,Faisalabad	Asia								Lens culinaris		3864	true				2013-05-08	LE-50	plant leaf		2587				4		2017-06-25T00:00:00Z	GenBank		Molecular viroloy, NIBGE, Biotechnology, NIBGE, Faisalabad, 38000	Pakistan	Mumtaz,H.,Briddon,R.W.,Sheikh,H.	2017-06-25T00:00:00Z								Chickpea chlorotic dwarf virus		463360
LN864701.1			COMPLETE		Pakistan:NIAB,Faisalabad	Asia								Cicer arietinum		3827	true				2012-04-12	NN-1	plant leaf		2584				4		2017-06-25T00:00:00Z	GenBank		Molecular viroloy, NIBGE, Biotechnology, NIBGE, Faisalabad, 38000	Pakistan	Mumtaz,H.,Serfrez,S.,Amin,I.,Mansoor,S.,Briddon,R.W.,Sheikh,H.	2017-06-25T00:00:00Z								Chickpea chlorotic dwarf virus		463360
LC654690.1			COMPLETE		Australia	Oceania								Nicotiana tabacum		4097	true		true		1986	ATCC PV-651		Nicotiana tabacum	2580				4		2022-02-02T00:00:00Z	GenBank		Graduate School of Frontier Sciences Integrated Biosciences; Kashiwanoha 5-1-5, Kashiwa, Chiba 277-8562	Japan	Watanabe,K.,Ugaki,M.	2022-02-02T00:00:00Z								Tobacco yellow dwarf virus		10830
L39638.1			COMPLETE														true								2705				3		1995-02-11T00:00:00Z	GenBank		University of Cape Town, Department of Microbiology	South Africa	Rybicki,E.P.,Fyvie,M.,Schnippenkoetter,W.H.,Hughes,F.L.,Martin,D.P.,Willment,J.A.,James,D.,von Wechmar,M.B.	2004-03-25T00:00:00Z								Panicum streak virus - Karino		268779
KY962381.1			COMPLETE		Australia	Oceania								Oryza sp.		52841	true				2015-05	AU-NA24-2015			2843				4		2017-10-30T00:00:00Z	GenBank		Arizona State University, Center for Evolution and Medicine	USA	Kraberger,S.,Geering,A.D.W.,Walters,M.,Martin,D.P.,Varsani,A.	2017-10-30T00:00:00Z								Rice latent virus 2		2012857
